Month,Borough,Equipment Type,Common Name,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
7/1/23,Bronx,Elevator,EL185,6,2,4,0,199.0,0.976747312,121.1166667,124.0,0.983198925,121.9166667,124.0,0.984005376,732.1,744.0,231ST-BWY7-1,295,231 St - Station,295
7/1/23,Brooklyn,Elevator,EL756,4,1,3,0,31.0,0.983467742,121.95,124.0,0.977150538,121.1666667,124.0,0.990681004,737.0666667,744.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
7/1/23,Queens,Elevator,EL498,1,1,0,0,136.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99171147,737.8333333,744.0,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
7/1/23,Manhattan,Elevator,EL601,19,8,11,0,94.0,0.948387097,117.6,124.0,0.958467742,118.85,124.0,0.912544803,678.9333333,744.0,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
7/1/23,Manhattan,Elevator,EL290X,0,0,0,0,,0.327150538,40.56666667,124.0,0.322580645,40.0,124.0,0.340434588,253.2833333,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
7/1/23,Brooklyn,Elevator,EL376,4,2,2,0,132.0,1.0,124.0,124.0,0.987768817,122.4833333,124.0,0.985842294,733.4666667,744.0,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
7/1/23,Brooklyn,Elevator,EL396,2,1,1,1,185.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989404122,736.1166667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
7/1/23,Manhattan,Elevator,EL11X,0,0,0,0,,0.93077957,115.4166667,124.0,0.984139785,122.0333333,124.0,0.969646057,721.4166667,744.0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
7/1/23,Queens,Elevator,EL428,9,2,7,0,209.0,0.991935484,123.0,124.0,0.997311828,123.6666667,124.0,0.971079749,722.4833333,744.0,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
7/1/23,Manhattan,Elevator,EL324,4,2,2,1,264.0,0.942204301,116.8333333,124.0,0.976478495,121.0833333,124.0,0.961603943,715.4333333,744.0,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
7/1/23,Bronx,Elevator,EL182,4,1,3,0,195.0,1.0,124.0,124.0,1.0,124.0,124.0,0.981451613,730.2,744.0,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
7/1/23,Manhattan,Elevator,EL315,3,2,1,0,72.0,0.967741935,120.0,124.0,1.0,124.0,124.0,0.969802867,721.5333333,744.0,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
7/1/23,Brooklyn,Elevator,EL747X,0,0,0,0,,0.751209677,93.15,124.0,0.757123656,93.88333333,124.0,0.753853047,560.8666667,744.0,HOYT-SCHERMERHORN-8AV-A/C/G,175,Hoyt-Schermerhorn - Station,175
7/1/23,Brooklyn,Elevator,EL341,4,3,1,0,210.0,0.998655914,123.8333333,124.0,0.967741935,120.0,124.0,0.983310932,731.5833333,744.0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
7/1/23,Manhattan,Elevator,EL337,1,1,0,0,171.0,0.991935484,123.0,124.0,1.0,124.0,124.0,0.994623656,740.0,744.0,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
7/1/23,Bronx,Elevator,EL183,3,1,2,0,195.0,0.997311828,123.6666667,124.0,1.0,124.0,124.0,0.985035842,732.8666667,744.0,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
7/1/23,Manhattan,Elevator,EL718X,0,0,0,0,,0.0,0.0,124.0,0.0,0.0,124.0,0.0,0.0,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Manhattan,Elevator,EL264,1,1,0,0,78.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99390681,739.4666667,744.0,72ST-2AV-Q,477,72 St - Station,477
7/1/23,Brooklyn,Elevator,EL760,1,1,0,0,141.0,0.991935484,123.0,124.0,1.0,124.0,124.0,0.994623656,740.0,744.0,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
7/1/23,Manhattan,Elevator,EL294X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
7/1/23,Manhattan,Elevator,EL200X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
7/1/23,Manhattan,Elevator,EL335,3,3,0,0,219.0,1.0,124.0,124.0,0.989247312,122.6666667,124.0,0.991039427,737.3333333,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
7/1/23,Manhattan,Elevator,EL717X,0,0,0,0,,0.975134409,120.9166667,124.0,0.970430108,120.3333333,124.0,0.976142473,726.25,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Brooklyn,Elevator,EL309,14,1,13,1,1.0,0.813978495,100.9333333,124.0,0.858198925,106.4166667,124.0,0.846169355,629.55,744.0,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
7/1/23,Manhattan,Elevator,EL107,9,4,5,3,20.0,0.873530872,87.95,100.6833333,0.941127695,94.58333333,100.5,0.905801639,554.5166667,612.1833333,181ST-BWY7-1,301,181 St - Station,301
7/1/23,Manhattan,Elevator,EL316,4,2,2,0,72.0,1.0,124.0,124.0,1.0,124.0,124.0,0.988396057,735.3666667,744.0,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
7/1/23,Manhattan,Elevator,EL733X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Manhattan,Elevator,EL203X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
7/1/23,Manhattan,Elevator,EL296,2,1,1,0,49.0,1.0,124.0,124.0,0.979166667,121.4166667,124.0,0.992271505,738.25,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
7/1/23,Bronx,Elevator,EL122,3,1,2,0,87.0,1.0,124.0,124.0,1.0,124.0,124.0,0.98734319,734.5833333,744.0,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
7/1/23,Brooklyn,Elevator,EL383,2,1,1,0,242.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993391577,739.0833333,744.0,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
7/1/23,Brooklyn,Elevator,EL757,2,1,1,0,31.0,0.992204301,123.0333333,124.0,0.991935484,123.0,124.0,0.996012545,741.0333333,744.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
7/1/23,Brooklyn,Elevator,EL740,7,2,5,0,48.0,0.94516129,117.2,124.0,1.0,124.0,124.0,0.965210573,718.1166667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
7/1/23,Manhattan,Elevator,EL443,7,1,6,1,79.0,1.0,124.0,124.0,0.987903226,122.5,124.0,0.981922043,730.55,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
7/1/23,Queens,Elevator,EL464,3,2,1,0,36.0,1.0,124.0,124.0,0.975134409,120.9166667,124.0,0.985483871,733.2,744.0,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
7/1/23,Manhattan,Elevator,EL221,5,2,3,0,251.0,0.984005376,122.0166667,124.0,0.97983871,121.5,124.0,0.982011649,730.6166667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
7/1/23,Queens,Elevator,EL426,1,1,0,0,197.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992719534,738.5833333,744.0,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
7/1/23,Brooklyn,Elevator,EL307,4,4,0,0,233.0,0.969758065,120.25,124.0,1.0,124.0,124.0,0.97952509,728.7666667,744.0,ATLANTICAV-BARCLAYSCTR-BWY-B/Q,40,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
7/1/23,Brooklyn,Elevator,EL317,6,2,4,0,28.0,0.97311828,120.6666667,124.0,1.0,124.0,124.0,0.981137993,729.9666667,744.0,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
7/1/23,Bronx,Elevator,EL198,1,1,0,0,31.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993055556,738.8333333,744.0,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
7/1/23,Manhattan,Elevator,EL732,4,1,3,0,190.0,1.0,124.0,124.0,0.983198925,121.9166667,124.0,0.987791219,734.9166667,744.0,FULTONST-CLK-2/3,332,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Queens,Elevator,EL490X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
7/1/23,Queens,Elevator,EL437,9,4,5,0,110.0,0.928763441,115.1666667,124.0,0.972849462,120.6333333,124.0,0.907549283,675.2166667,744.0,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
7/1/23,Brooklyn,Elevator,EL323,5,1,4,0,223.0,0.991129032,122.9,124.0,1.0,124.0,124.0,0.98062276,729.5833333,744.0,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
7/1/23,Manhattan,Elevator,EL295X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
7/1/23,Queens,Elevator,EL406,5,2,3,0,78.0,1.0,124.0,124.0,0.990860215,122.8666667,124.0,0.982056452,730.65,744.0,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
7/1/23,Manhattan,Elevator,EL338,3,1,2,0,171.0,0.978494624,121.3333333,124.0,0.987903226,122.5,124.0,0.988015233,735.0833333,744.0,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
7/1/23,Manhattan,Elevator,EL235,1,1,0,0,172.0,0.993951613,123.25,124.0,1.0,124.0,124.0,0.993167563,738.9166667,744.0,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
7/1/23,Brooklyn,Elevator,EL375,2,1,1,0,180.0,0.970430108,120.3333333,124.0,1.0,124.0,124.0,0.987365591,734.6,744.0,CHURCHAV-6AV-F/G,243,Church Av - Station,243
7/1/23,Queens,Elevator,EL429,1,1,0,0,209.0,1.0,124.0,124.0,0.978494624,121.3333333,124.0,0.991487455,737.6666667,744.0,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
7/1/23,Manhattan,Elevator,EL219,2,1,1,0,278.0,1.0,124.0,124.0,0.97311828,120.6666667,124.0,0.990188172,736.7,744.0,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
7/1/23,Manhattan,Elevator,EL236,3,1,2,0,172.0,0.950268817,117.8333333,124.0,0.985349462,122.1833333,124.0,0.982325269,730.85,744.0,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
7/1/23,Brooklyn,Elevator,EL306,2,2,0,0,231.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991465054,737.65,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
7/1/23,Brooklyn,Elevator,EL340,4,1,3,1,26.0,1.0,124.0,124.0,0.93938172,116.4833333,124.0,0.983602151,731.8,744.0,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627
7/1/23,Queens,Elevator,EL491X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
7/1/23,Manhattan,Elevator,EL444,2,1,1,0,79.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989762545,736.3833333,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
7/1/23,Manhattan,Elevator,EL209,3,2,1,1,15.0,1.0,124.0,124.0,1.0,124.0,124.0,0.984005376,732.1,744.0,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
7/1/23,Brooklyn,Elevator,EL371,4,3,1,1,218.0,0.99422043,123.2833333,124.0,1.0,124.0,124.0,0.988082437,735.1333333,744.0,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
7/1/23,Manhattan,Elevator,EL267,1,1,0,0,78.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993637993,739.2666667,744.0,72ST-2AV-Q,477,72 St - Station,477
7/1/23,Queens,Elevator,EL466,1,1,0,0,36.0,1.0,124.0,124.0,0.975806452,121.0,124.0,0.992159498,738.1666667,744.0,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
7/1/23,Manhattan,Elevator,EL215,2,1,1,0,15.0,0.97983871,121.5,124.0,0.989919355,122.75,124.0,0.987208781,734.4833333,744.0,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
7/1/23,Bronx,Elevator,EL127,10,3,7,1,84.0,0.967741935,120.0,124.0,0.877688172,108.8333333,124.0,0.910887097,677.7,744.0,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
7/1/23,Manhattan,Elevator,EL334,2,2,0,0,219.0,1.0,124.0,124.0,0.987231183,122.4166667,124.0,0.991487455,737.6666667,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
7/1/23,Bronx,Elevator,EL502,2,1,1,0,33.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985349462,733.1,744.0,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
7/1/23,Queens,Elevator,EL412,2,1,1,0,19.0,1.0,124.0,124.0,0.983870968,122.0,124.0,0.990143369,736.6666667,744.0,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
7/1/23,Queens,Elevator,EL448X,0,0,0,0,,0.806451613,100.0,124.0,0.821236559,101.8333333,124.0,0.818727599,609.1333333,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
7/1/23,Manhattan,Elevator,EL216,1,1,0,0,6.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993615591,739.25,744.0,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
7/1/23,Manhattan,Elevator,EL139,1,1,0,0,197.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991487455,737.6666667,744.0,168ST-8AV-A/C,148,"168 St (A,C,1)",605
7/1/23,Bronx,Elevator,EL135,3,2,1,1,255.0,0.983870968,122.0,124.0,0.974462366,120.8333333,124.0,0.982526882,731.0,744.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
7/1/23,Brooklyn,Elevator,EL372,1,1,0,0,218.0,1.0,124.0,124.0,1.0,124.0,124.0,0.994399642,739.8333333,744.0,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
7/1/23,Manhattan,Elevator,EL742,1,1,0,0,34.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993503584,739.1666667,744.0,CHAMBERSST-JAM-J/Z,105,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
7/1/23,Bronx,Elevator,EL186,4,3,1,0,211.0,1.0,124.0,124.0,0.991263441,122.9166667,124.0,0.985103047,732.9166667,744.0,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
7/1/23,Manhattan,Elevator,EL109,4,3,1,0,20.0,0.972311828,120.5666667,124.0,0.968413978,120.0833333,124.0,0.973521505,724.3,744.0,181ST-BWY7-1,301,181 St - Station,301
7/1/23,Brooklyn,Elevator,EL319,1,1,0,0,19.0,1.0,124.0,124.0,1.0,124.0,124.0,0.995407706,740.5833333,744.0,FLATBUSHAV-BROOKLYNCOLLEGE-NOS-2/5,359,Flatbush Av-Brooklyn College - Station,359
7/1/23,Manhattan,Elevator,EL229,3,1,2,0,242.0,1.0,124.0,124.0,0.979569892,121.4666667,124.0,0.986357527,733.85,744.0,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
7/1/23,Manhattan,Elevator,EL212,2,1,1,0,15.0,1.0,124.0,124.0,0.971774194,120.5,124.0,0.992204301,738.2,744.0,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
7/1/23,Queens,Elevator,EL414,1,1,0,0,282.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992719534,738.5833333,744.0,FLUSHING-MAINST-FLS-7,447,Flushing-Main St - Station,447
7/1/23,Manhattan,Elevator,EL727X,0,0,0,0,,0.919489247,114.0166667,124.0,0.967741935,120.0,124.0,0.944086022,702.4,744.0,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
7/1/23,Bronx,Elevator,EL187,5,3,2,0,211.0,0.986962366,122.3833333,124.0,0.958333333,118.8333333,124.0,0.956048387,711.3,744.0,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
7/1/23,Manhattan,Elevator,EL720,1,1,0,0,106.0,0.99327957,123.1666667,124.0,1.0,124.0,124.0,0.996191756,741.1666667,744.0,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Manhattan,Elevator,EL248,2,2,0,0,78.0,1.0,124.0,124.0,1.0,124.0,124.0,0.987836022,734.95,744.0,96ST-2AV-Q,475,96 St - Station,475
7/1/23,Brooklyn,Elevator,EL701,4,3,1,1,213.0,0.982526882,121.8333333,124.0,1.0,124.0,124.0,0.978830645,728.25,744.0,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
7/1/23,Manhattan,Elevator,EL729X,0,0,0,0,,0.806451613,100.0,124.0,0.816129032,101.2,124.0,0.813239247,605.05,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Manhattan,Elevator,EL238,6,5,1,0,284.0,0.909274194,112.75,124.0,0.939516129,116.5,124.0,0.923163082,686.8333333,744.0,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
7/1/23,Brooklyn,Elevator,EL318,1,1,0,0,28.0,1.0,124.0,124.0,0.991935484,123.0,124.0,0.997311828,742.0,744.0,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
7/1/23,Manhattan,Elevator,EL333,3,2,1,0,219.0,1.0,124.0,124.0,0.98655914,122.3333333,124.0,0.990255376,736.75,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
7/1/23,Brooklyn,Elevator,EL397,1,1,0,0,185.0,1.0,124.0,124.0,1.0,124.0,124.0,0.994175627,739.6666667,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630
7/1/23,Brooklyn,Elevator,EL358,2,1,1,0,35.0,1.0,124.0,124.0,0.967876344,120.0166667,124.0,0.989135305,735.9166667,744.0,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
7/1/23,Manhattan,Elevator,EL328,7,2,5,0,130.0,0.965188172,119.6833333,124.0,0.924731183,114.6666667,124.0,0.964560932,717.6333333,744.0,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
7/1/23,Manhattan,Elevator,EL110,5,3,2,1,20.0,0.986962366,122.3833333,124.0,0.973924731,120.7666667,124.0,0.97468638,725.1666667,744.0,181ST-BWY7-1,301,181 St - Station,301
7/1/23,Queens,Elevator,EL445X,0,0,0,0,,0.906989247,112.4666667,124.0,0.840322581,104.2,124.0,0.88624552,659.3666667,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
7/1/23,Brooklyn,Elevator,EL322,2,1,1,0,223.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992159498,738.1666667,744.0,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
7/1/23,Manhattan,Elevator,EL230,5,3,2,1,242.0,1.0,124.0,124.0,0.921908602,114.3166667,124.0,0.973230287,724.0833333,744.0,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
7/1/23,Queens,Elevator,EL424,3,2,1,0,75.0,0.989919355,122.75,124.0,1.0,124.0,124.0,0.989247312,736.0,744.0,BRIARWOOD-QBL-E/F,258,Briarwood - Station,258
7/1/23,Manhattan,Elevator,EL607X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
7/1/23,Brooklyn,Elevator,EL738,6,3,3,0,48.0,0.985080645,122.15,124.0,0.981854839,121.75,124.0,0.985528674,733.2333333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
7/1/23,Manhattan,Elevator,EL245,1,1,0,0,220.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993660394,739.2833333,744.0,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
7/1/23,Queens,Elevator,EL493X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
7/1/23,Manhattan,Elevator,EL604,2,2,0,0,26.0,1.0,124.0,124.0,0.985215054,122.1666667,124.0,0.996236559,741.2,744.0,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
7/1/23,Brooklyn,Elevator,EL387,1,1,0,0,33.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993548387,739.2,744.0,59ST-4AV-N/R,35,59 St - Station,35
7/1/23,Manhattan,Elevator,EL220,2,2,0,0,278.0,1.0,124.0,124.0,1.0,124.0,124.0,0.987477599,734.6833333,744.0,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
7/1/23,Brooklyn,Elevator,EL304,3,1,2,0,231.0,1.0,124.0,124.0,0.969489247,120.2166667,124.0,0.98844086,735.4,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
7/1/23,Brooklyn,Elevator,EL761,2,1,1,1,141.0,1.0,124.0,124.0,0.957795699,118.7666667,124.0,0.983893369,732.0166667,744.0,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
7/1/23,Queens,Elevator,EL438,1,1,0,0,110.0,1.0,124.0,124.0,0.975806452,121.0,124.0,0.992159498,738.1666667,744.0,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
7/1/23,Bronx,Elevator,EL130,5,2,3,2,316.0,0.988306452,122.55,124.0,0.991666667,122.9666667,124.0,0.978741039,728.1833333,744.0,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
7/1/23,Manhattan,Elevator,EL247,6,2,4,1,78.0,0.940994624,116.6833333,124.0,0.984677419,122.1,124.0,0.965882616,718.6166667,744.0,96ST-2AV-Q,475,96 St - Station,475
7/1/23,Manhattan,Elevator,EL719,3,1,2,0,115.0,0.994623656,123.3333333,124.0,1.0,124.0,124.0,0.989247312,736.0,744.0,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
7/1/23,Queens,Elevator,EL450X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
7/1/23,Manhattan,Elevator,EL731,2,1,1,0,73.0,1.0,124.0,124.0,0.996102151,123.5166667,124.0,0.992853943,738.6833333,744.0,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
7/1/23,Manhattan,Elevator,EL332,1,1,0,0,130.0,1.0,124.0,124.0,0.97983871,121.5,124.0,0.994623656,740.0,744.0,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
7/1/23,Bronx,Elevator,EL192,3,1,2,1,195.0,1.0,124.0,124.0,0.993951613,123.25,124.0,0.966599462,719.15,744.0,233ST-LWP-2/5,418,233 St - Station,418
7/1/23,Manhattan,Elevator,EL124,1,1,0,0,404.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992943548,738.75,744.0,175ST-8AV-A,147,175 St - Station,147
7/1/23,Manhattan,Elevator,EL618,2,1,1,0,6.0,0.993951613,123.25,124.0,0.995295699,123.4166667,124.0,0.980510753,729.5,744.0,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
7/1/23,Queens,Elevator,EL447,1,1,0,0,145.0,1.0,124.0,124.0,0.978494624,121.3333333,124.0,0.991487455,737.6666667,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
7/1/23,Manhattan,Elevator,EL331,5,2,3,0,130.0,1.0,124.0,124.0,0.944892473,117.1666667,124.0,0.979077061,728.4333333,744.0,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
7/1/23,Manhattan,Elevator,EL116,4,3,1,0,20.0,1.0,124.0,124.0,0.939112903,116.45,124.0,0.981787634,730.45,744.0,190ST-8AV-A,145,190 St - Station,145
7/1/23,Brooklyn,Elevator,EL303,5,2,3,2,231.0,0.979973118,121.5166667,124.0,0.967741935,120.0,124.0,0.96187276,715.6333333,744.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
